id,postal_code,postal_zone,city_id:id,zone_type,neighborhoods,villages,active
postal_054040,054040,0540,state_co_285,urban,"Alto del Melio- Centro- Cuatro Esquinas- El Chite- El Faro- Gualanday- Hospital- Oriente- San Antonio- Santa Ana","Santa Ana",True
postal_151220,151220,1512,state_co_434,urban,"","",True
postal_683001,683001,6830,state_co_1060,urban,"","Cabecera Municipal- El Centro",True
postal_151280,151280,1512,state_co_427,urban,"","",True
postal_631001,631001,6310,state_co_1020,urban,"","Cabecera Municipal- El Congal-  Los Pinos-  San Antonio",True
postal_192531,192531,1925,state_co_574,urban,"","El Caucho- Inza Centro-  La Cabaña",True
postal_251218,251218,2512,state_co_694,rural,"","CONCEPCION- EL MANZANO-  EL VALLE DE JE-  FLORES-  LA FLORESTA-  MUNDO NUEVO-  NEMOSTIN-  PASTOR OSPINA-  SAN FRANCISCO-  SAN ISIDRO-  SAN JOSE-  SANTA ANA-  SANTA BARBARA-  SANTA HELENA-  TRINIDAD",True
postal_528539,528539,5285,state_co_974,rural,"","",True
postal_057060,057060,0570,state_co_229,urban,"","",True
postal_472008,472008,4720,state_co_856,rural,"","La Bogotana",True
postal_441047,441047,4410,state_co_851,rural,"","",True
postal_233027,233027,2330,state_co_629,rural,"","Belén- Buenavista-  Cabecera Municipal-  Calle Larga-  Campo Sólo-  Carare Abajo-  Ciénaga de Las Marías-  Colonia del 72-  Costa Rica-  Cotorra-  El 35-  El Bagre-  El Burro-  Isla Roja o Coyongo-  La Quinta-  Las Aguaditas-  Las Camelias-  Las Cruces-",True
postal_154227,154227,1542,state_co_431,rural,"","Alcaparros- Cabecera Municipal-  Centro-  Hatillo Socha-  Igua de Páez-  Igua de Pardos-  Igua de Pinzones-  Jupal-  La Caja-  La Hoya-  Loma de Paja-  Mina-  Montañita-  Salitrillo-  Sorocota-  Tres Llanos",True
postal_181057,181057,1810,state_co_552,rural,"","",True
postal_547030,547030,5470,state_co_1012,urban,"","Altagracia- El Juncal",True
postal_051057,051057,0510,state_co_219,rural,"","",True
postal_057410,057410,0574,state_co_236,urban,"","",True
postal_763028,763028,7630,state_co_1238,rural,"","",True
postal_703050,703050,7030,state_co_1142,urban,"","",True
postal_681004,681004,6810,state_co_1075,urban,"Alameda de Cañaveral- Alamos Parque- Altos de Cañaveral- Altos de Cañaveral Campestre- Altos del Campestre- Arcos del Campestre- Bomba Terpel- Buenos Aires- Buganvilia- Cañaveral Campestre I- Cañaveral Campestre II- Cañaveral Campestre III- Cañaveral Casa","Cabecera Municipal- Casiano-  Floridablanca-  Río Frío-  Río Frío-  Ruitoque",True
postal_232038,232038,2320,state_co_648,rural,"","",True
postal_546017,546017,5460,state_co_1015,rural,"","Agua Negra- El Alto-  El Carrizal-  El Oso-  El Silencio-  Filo Real-  Honduras-  La Ramada-  Los Curos-  Palermo-  Peña de La Virgen-  Romero",True
postal_185070,185070,1850,state_co_559,urban,"","",True
postal_681511,681511,6815,state_co_1063,urban,"","",True
postal_151609,151609,1516,state_co_413,rural,"","Quebrada Negra",True
postal_250801,250801,2508,state_co_673,urban,"","AGUA CALIENTE- RETIRO DE INDIOS-  TEJAR-  VERACRUZ",True
postal_056460,056460,0564,state_co_222,urban,"","Buena Vista- Sucia La María",True
postal_413027,413027,4130,state_co_809,rural,"","Alto Villa Hermosa- COLON-  El Peñón-  Guamal Buenos Aires-  Las Pavas-  Los Planes-  Palmar Alto-  Piravante Bajo-  San Miguel-  Venecia",True
postal_194001,194001,1940,state_co_576,urban,"","",True
postal_525527,525527,5255,state_co_975,rural,"","Cofradia- El Obrero-  Escritorio-  Igua-  La Floresta-  Libertad-  Muerchag-  Payacas-  Puente Alto",True
postal_056410,056410,0564,state_co_240,urban,"","",True
postal_057417,057417,0574,state_co_236,rural,"","Chigorodocito- El Congo-  El Plátano-  Jurado Arriba-  Jurado Arriba-  Remigio-  San José de León-  Serranía de Abibe",True
postal_205047,205047,2050,state_co_621,rural,"","",True
postal_185058,185058,1850,state_co_560,rural,"","",True
postal_501031,501031,5010,state_co_907,urban,"","",True
postal_151440,151440,1514,state_co_437,urban,"","",True
postal_111951,111951,1119,state_co_349,urban,"Bella Flor- Bella Flor Sur- Bella Flor Sur Rural- Brisas del Volador- Ciudad Bolívar Rural I- Ciudad Bolívar Rural II- Compartir- Cordillera del Sur- El Mirador- Gibraltar Sur- Juan Pablo II- La Torre- Los Alpes Sur- Lucero Alto- Meissen- Millán- Nueva Es","",True
postal_052027,052027,0520,state_co_228,rural,"","Cabecera Municipal- Cañaveral-  Cañaveral-  Cañaveral-  Cañaveral Arriba-  Caracola-  Cedeño-  Chorros Blancos Abajo-  Chorros Blancos del Medio-  Cordillera-  El Guadal-  El Limón-  El Manzanillo-  El Oso-  El Pinal-  El Reposo-  Guaduas-  Guanteros-  Jo",True
postal_154260,154260,1542,state_co_451,urban,"","",True
postal_232520,232520,2325,state_co_634,urban,"Alfonso Lopez- Cartagenita- Centro- El Carmen- El Milagro- Granada- Inscredial- Las Américas- Las Colinas- Los Ángeles- Los Alpes- Once de Noviembre- Once de Septiembre- San Isidro- San José- San Luis- Santa Lucía- Santa Teresa- Seis de Enero- Trece de Ma","",True
postal_731567,731567,7315,state_co_1174,rural,"","",True
postal_414007,414007,4140,state_co_813,rural,"","GARRUCHO- MESONCITO SUR-  PEÑALOSA-  POTRERILLOS-  VUELTAS ARRIBA",True
postal_194528,194528,1945,state_co_592,rural,"","JERICO- MONTAÑITAS",True
postal_973047,973047,9730,state_co_1314,rural,"","",True
postal_196001,196001,1960,state_co_573,urban,"","Cabecera Municipal",True
postal_111831,111831,1118,state_co_349,urban,"Arboleda Sur- Callejón Santa Bárbara- Carmen del Sol- Cerros de Oriente- El Playón- Guiparma- Los Molinos- Marco Fidel Suárez I- Marruecos- Molinos del Sur- Puerto Rico","",True
postal_251050,251050,2510,state_co_737,urban,"","",True
postal_150427,150427,1504,state_co_495,rural,"","Carreño- La Bolsa-  Marcura-  Río Arriba-  Volcán",True
postal_685061,685061,6850,state_co_1087,urban,"","",True
postal_735508,735508,7355,state_co_1185,rural,"","Alto del Cielo- Cachipay-  Calarma-  Canali-  Chapaya-  Chapaya-  Chapinero-  Chiquinima-  El Porvenir-  El Topacio-  Escobales-  Gualanday-  Irco Esmera-  La Betulia-  La Estrella-  La Francia-  La Libertad-  La Primavera-  Las Dekicias-  Las Palmas-  Le",True
postal_251801,251801,2518,state_co_671,urban,"","Cabecera Municipal- Mongue",True
postal_735050,735050,7350,state_co_1162,urban,"","",True
postal_663008,663008,6630,state_co_1042,rural,"","Alto Cielo- La Española-  La Quiebra-  La Sirena-  Peralonso",True
postal_190588,190588,1905,state_co_595,rural,"","",True
postal_177027,177027,1770,state_co_544,rural,"","Canaam- El Granadillo-  El Porvenir-  Guayabito-  La Merced-  Playa Rica-  Playa Rica",True
postal_155048,155048,1550,state_co_481,rural,"","",True
postal_232010,232010,2320,state_co_632,urban,"","",True
postal_253467,253467,2534,state_co_666,rural,"","ACUAPAL- ALTO DE BRISAS-  ALTO DEL GRAMAL-  BARRANQUILLAS-  BARRIAL AMARRILLO-  BOCA DE MONTE-  CAÑA GUANA-  CAÑABRABAL-  CAMBULO-  CANCHIMAY-  Canta Gallo-  Cañas Verdes-  CAPARRAPI-  CHARCO DE LOS INDIOS-  CORDOBA-  DINDAL-  EL CAJON-  EL CHORRO-  EL CU",True
postal_682507,682507,6825,state_co_1095,rural,"","Chicacuta",True
postal_546517,546517,5465,state_co_993,rural,"","Agua Blanca- Aguadas-  Algaborros-  Aposento Alto-  Aposento Bajo-  Astilleros-  Barilante-  Bélgica-  Bella Vista-  Bellavista-  Buena Suerte-  Buenos Aires-  Cabecera Municipal-  Capellania-  Carrizal-  Castrillón-  Cumana-  El Centro-  El Cobre-  El Lí",True
postal_505021,505021,5050,state_co_899,urban,"","",True
postal_177067,177067,1770,state_co_537,rural,"","Bandera- CHangui-  Cienaga-  El Brillante-  El Guaico-  El Vaticano-  Guacaica-  La Cancana-  La Estrella-  La Miranda-  La Morelia-  La Pielroja-  La Romelia-  Los Caimos-  Mediacuesta-  Muros-  Q de Varillas-  santana-  Surrumbi",True
postal_194527,194527,1945,state_co_592,rural,"","EL OSO- LA ARGENTINA-  LA PERDIZ",True
postal_205007,205007,2050,state_co_613,rural,"","",True
postal_111211,111211,1112,state_co_349,urban,"Alcázares Norte- Doce de Octubre- Entrerríos- Escuela Militar- Jorge Eliecer Gaitán- Juan XXIII- La Aurora- La Castellana- La Libertad- La Patria- Los Andes- Metrópolis- Once de Noviembre- Polo Club- Rionegro- San Felipe- San Fernando Occidental- Santa So","",True
postal_253480,253480,2534,state_co_724,urban,"","",True
postal_054447,054447,0544,state_co_238,rural,"","Alto de La Virgen- Alto del Palmar-  Balcones-  Buenos Aires-  Cabecera Municipal-  Camargo-  Campo Alegre-  Campoalegre-  Casco Urbano-  Cruces-  El Choco-  El Coco-  El Eden-  El Jordán-  El Molino-  El Morro-  El Salado-  El Tablazo-  El Tesoro-  El Vi",True
postal_520018,520018,5200,state_co_913,rural,"","",True
postal_170006,170006,1700,state_co_518,urban,"20 de Julio- Arrayanes- Campo Amor- Castellana- Centenario- Cervantes- El Bosque - Bosconia- El Carmen- El Paraíso (Alferez)- Estambúl - Multifamiliar- Fundadores- Guamal- Jesús de La Esperanza- Marmato- Nevado- Nogales - Portal de Noga- Panorama - La Mon","El Arenillo",True
postal_055437,055437,0554,state_co_284,rural,"","Cabecera de Llanogrande- Cabecera Municipal-  Don Diego-  El Carmen-  El Portento-  El Tablazo-  Guayabito-  Lejos del Nido-  Los Salados-  Santa Helena-  Tablacito",True
postal_520507,520507,5205,state_co_920,rural,"","",True
postal_083060,083060,0830,state_co_344,urban,"Altamira- Buena Esperanza- Camino Real- El Carmen- El Doral- La Florida- Los Cocos- Palo Negro","",True
postal_521528,521528,5215,state_co_945,rural,"","Cimarronas- El Llano-  Las Lajas",True
postal_110851,110851,1108,state_co_349,urban,"Chucua de La Vaca I- Chucua de La Vaca II- Chucua de La Vaca III- Ciudad Kennedy Central- Ciudad Kennedy Norte- Ciudad Kennedy Occidental- Ciudad Kennedy Oriental- Ciudad Kennedy Sur- Corabastos- Llano Grande- María Paz- Saucedal- Techo- Villa Nelly III S","",True
postal_057450,057450,0574,state_co_249,urban,"","Cabritas- FRONTINO-  La Herradura-  Las Cabras-  San Lazaro",True
postal_053047,053047,0530,state_co_303,rural,"","Cubiletes- El Chilca-  Montebello-  Playas-  Raudal",True
postal_687032,687032,6870,state_co_1049,urban,"20 de Agosto- Antonio Nariño- Area Institucional e Industrial- Ciudadela Pipatón- Colinas del Norte- Cristo Rey- Danubio- El Alcazar- El Boston- El Progreso- El Triunfo- Gaitán- Internacional- Invasión Nueva Esperanza- Kennedy- La Esperanza- La Independen","",True
postal_250401,250401,2504,state_co_674,urban,"","RINCON SANTO",True
postal_131527,131527,1315,state_co_376,rural,"","",True
postal_763560,763560,7635,state_co_1221,urban,"El Fajardo- El Limonar- El Paraíso- El Progreso- Jorge E Gaitán- López- La Cabaña- La Esperanza- La Hacienda- Los Almendros- Los Cristales- Moncaleano- Puerto Nuevo- Pérez- Quinamayo- San Antonio- San Jorge- Urbanización Camino Real- Urbanización Don Paco","",True
postal_527037,527037,5270,state_co_931,rural,"","",True
postal_253017,253017,2530,state_co_769,rural,"","ANATOLI- CHIRCAL-  EL CHUSCAL-  ESPERANZA-  RINCON SANTO-  SAN JOSE-  SAN MATEO-  SAN PEDRO",True
postal_761007,761007,7610,state_co_1208,rural,"","",True
postal_193520,193520,1935,state_co_597,urban,"","",True
postal_153427,153427,1534,state_co_472,rural,"","Caros- Juracambita",True
postal_132501,132501,1325,state_co_360,urban,"","",True
postal_056828,056828,0568,state_co_320,rural,"","Belen- Boca de Vidri-  Guaguando-  Isleta-  Palo Blanco-  Partadó-  Playita-  Puerto Medellin-  Puerto Palacio-  San Antonio de Padua-  Santa Maria-  Vegaez",True
postal_054417,054417,0544,state_co_253,rural,"","Bella MAria- Bonilla Arriba-  Buena Vista C.p Santa Ana-  Buenos Aires-  Calderas-  Calderas-  Campo Alegre-  Chiquinquira-  Concordia-  Cristalina-Cebadero-  Cristalina-Cruces-  El Chilco-  El Choco-  El Chuscal-  El Concilio-  El Jardin-  El Libertador-",True
postal_251220,251220,2512,state_co_701,urban,"","JUNIN CABECERA",True
postal_761020,761020,7610,state_co_1237,urban,"","",True
postal_680517,680517,6805,state_co_1053,rural,"","Cabecera Municipal- Cerillos-  El Centro",True
postal_232030,232030,2320,state_co_648,urban,"","",True
postal_521549,521549,5215,state_co_966,rural,"","",True
postal_478037,478037,4780,state_co_883,rural,"BARRIO 1 DE JULIO- BARRIO CENTRAL- BARRIO CENTRAL- BARRIO CIBATE- BARRIO GUAMACHITO VIEJO- BARRIO LA CHARCA- BARRIO LA POPA- BARRIO LAS CARPAS- BARRIO LOS ALMENDROS- BARRIO MONTECRISTO- BARRIO NUEVO- BARRIO PAZ DEL RIO- BARRIO SAN JUAN- BARRIO TUCURICAN V","",True
postal_186050,186050,1860,state_co_549,urban,"","",True
postal_683038,683038,6830,state_co_1077,rural,"","Castame- Corbaraque-  Corontunjo-  El Palmar-  El Poleo-  La Colorada-  Supata-  Vueltas",True
postal_685009,685009,6850,state_co_1051,rural,"","",True
postal_762040,762040,7620,state_co_1204,urban,"Arcila- Bellavista- Bolívar- El Progreso- El Samán I- El Samán II- J. E. Gaitán- La Estación- La Plazuela- Las Flores- Las Palmas- Porvenir- Zona Centro","",True
postal_232548,232548,2325,state_co_647,rural,"","Los Galanes- Trementino",True
postal_250457,250457,2504,state_co_676,rural,"","AGUA CLARA- ALTO DE AIRE-  ATRAVIESAS-  CARRIZAL-  CHAPALA-  HATILLO-  LA FLORIDA-  LA LAGUNA-  LA PATERA-  MEDIA LUNA-  OVEJERAS-  PIEDRAS LARGAS",True
postal_733047,733047,7330,state_co_1193,rural,"","Agua Bonita- Alto Bonito-  Alto de San Juan Arriba-  Alto de San Pedro-  Bolaños-  Boqueron-  Buenos Aires-  Cabecera Municipal-  Calabozo-  Camellón-  Cervantes-  Chisperos-  Cucal-  Cucal La Brecha-  El Cedral-  El Corazón-  El Porvenir-  El Real-  El S",True
postal_233507,233507,2335,state_co_636,rural,"","",True
postal_527567,527567,5275,state_co_953,rural,"","",True
postal_763568,763568,7635,state_co_1221,rural,"","",True
postal_680008,680008,6800,state_co_1043,rural,"Buenavista- El Diviso","Bolarqui Alto- Bolarqui Parte Baja-  Cuchilla Alta-  Gualilo Bajo-  Monserrate-  Montechiquito-  Palmas-  Retiro Grande Parte Baja-  Rosa Blanca",True
postal_204027,204027,2040,state_co_626,rural,"","",True
postal_178040,178040,1780,state_co_536,urban,"","El Edén- El Jardín-  Oro de Agua-  San Nicolás-  Vista Hermosa",True
postal_880027,880027,8800,state_co_1285,rural,"","",True
postal_253820,253820,2538,state_co_756,urban,"","CASTAÑO- CENTRO ORIENTE",True
postal_151640,151640,1516,state_co_491,urban,"","",True
postal_760002,760002,7600,state_co_1203,urban,"Calima- Chiminangos I- Chiminangos II- Flora Industrial- Los Parques - Barranquilla- Metropolitano del Norte- Torres de Comfandi- Villa del Sol","",True
postal_181010,181010,1810,state_co_550,urban,"","",True
postal_735501,735501,7355,state_co_1185,urban,"","",True
postal_687007,687007,6870,state_co_1109,rural,"","Aguas Negras- Barranco Colorado-  Birmania-  Caño Peruetano-  El Tropezón-  La Bahía-  La Cristalina-  Las Lajas-  Magara-  Magdalena-  Mata de Plátano-  Rosablanca-  Veracruz Km 80",True
postal_232058,232058,2320,state_co_633,rural,"","",True
postal_544570,544570,5445,state_co_1006,urban,"","",True
postal_150268,150268,1502,state_co_506,rural,"","Corazon- Nocuata-  Suaneme",True
postal_193009,193009,1930,state_co_588,rural,"","CAMPOALEGRE- EL LIBANO-  LA ESMERALDA MOSCOPAN-LA PLAYA-  LA MARIA-  LA UNION-  LAS ACACIAS-  TESORITO-  Yarumal",True
postal_130517,130517,1305,state_co_361,rural,"","",True
postal_051053,051053,0510,state_co_219,urban,"Altavista- Andalucía- Central- Centro- Congolo- El Cairo- El Rosario- Espíritu Santo- La Mesa- Las Granjas- Manchester- Milagrosa- Nazareth- Prado- Puerto Bello- Pérez- Rincón Santo- Salento- San José Obrero- Santa Ana- Suárez- Zona Industrial No 1","",True
postal_734001,734001,7340,state_co_1182,urban,"","Alto de La Palma- Guacamayas-  La Arabia-  La Cajita-  Las Palmas-  Suburbana-  Suburbana",True
postal_417067,417067,4170,state_co_824,rural,"","ALTO DE LA CRUZ- ANDES-PALMITO-  BELON-  BETANIA-  BRUSELAS-  CABUYAL DEL CEDRO-  CHARGUAYACO-  CORINTO-  EL CARMELO-  EL CARMEN-  EL MESON-  EL MESON-  EL PENCIL-  EL PORTAL-  EL SILENCIO-  EL TABOR-  EL VEGON-  FUNDADOR-  JERUSALEM-  LA ESPERANZA-  LA P",True
postal_173028,173028,1730,state_co_527,rural,"","Buenos Aires- Cantadelio-  El Aliso-  El Sueldo-  La Asasia-  La Ceiba-  La Italia-  Las Margaritas-  Las Mercedes-  Las Peñas-  Los Planes-  Naranjal-  Santa Bárbara Alta-  Santa Bárbara Baja-  Santo Domingo",True
postal_540010,540010,5400,state_co_977,urban,"28 de Febrero- Belén- Callejón- Carora- Cundinamarca- Galán- La Magdalena- La Victoria- Loma de Bolívar- Nuevo- Pueblo Nuevo- Rudesino Soto- San Miguel","",True
postal_415007,415007,4150,state_co_833,rural,"","ALTO DE LA HOCHA- ARENOSO-  CUCUANA-  DOMINGO ARIAS-  EL CENTRO-  EL DAVE-  EL ESPINAL-  EL GUAMAL-  EL MEDIO-  EMBALSE DE BETANIA-  GARVANZAL-  JUANCHO-  LA HOCHA-  LA LAJITA-  LA MESA-  LAS ORQUIDEAS-  LIMONAR-  LOS YUYOS-  PIEDRAGORDA-  POTRERO GRANDE-",True
postal_191009,191009,1910,state_co_566,rural,"","Asnazú",True
postal_702050,702050,7020,state_co_1138,urban,"","",True
postal_944059,944059,9440,state_co_1299,rural,"","",True
postal_417088,417088,4170,state_co_803,rural,"","AGUAS CLARAS- BERLIN-  BUENOS AIRES-  CARDAL-  COLONIA-  EL RECREO-  EL ROBLE-  EMAUS-  ESMERALDA-  GALILEA-  GUAJIRA-  JARDIN-  JERICO-  JORDAN-  LA ESPERANZA-  LA MENSURA-  LA MONUS-  LA REFORMA-  LA TOCORA-  LAS JUNTAS-  LAURELES-  LOS PINOS-  LOS PINO",True
postal_232057,232057,2320,state_co_633,rural,"","Arenas del Norte- La Burra",True
postal_272047,272047,2720,state_co_780,rural,"","",True
postal_057828,057828,0578,state_co_214,rural,"","Calabozo- El Guadal Abajo-  El Guadal del Medio-  El Inglesito-  La Arenosa-  La Caridad-  La Mesa-  La Mesita-  Las Lanas-  Pelayo-  San José-  Trementino-  Vélez",True
postal_230003,230003,2300,state_co_627,urban,"14 de Julio- 6 de Marzo- Balboa- Buenavista- Canta Claro- Caribe- Chambacú- Chuchurubi- Colón- Costa de Oro- Damasco- El Alivio- El Coliseo- Granada- Guadalajara- La Julia- La Pradera- La Victoria- Las Acacias- Los Álamos- Los Urapanes- Miraflores- Nueva","Montería",True
postal_412027,412027,4120,state_co_830,rural,"","ALTO- BACHE-  BELGICA-  BRISAS-  BUENAVISTA-  BUENOS AIRES-  BUENOS AIRES-EL CARMEN-  CANAAN-  CARMEN-  CARMEN DE BOLIVAR-  CEDRAL ALTO-  COROZAL-  CORRALES-  DIVINO NIÑO-  EL CEDRAL-  EL CENSO-  EL CISNE-  EL ENCANTO-  EL MIRADOR-  EL PLACER-  EL SINAI-",True
postal_233539,233539,2335,state_co_628,rural,"","",True
postal_732501,732501,7325,state_co_1163,urban,"20 de Julio- Calle Larga- Centro- El Jardín- El Mirador del Bosque- Evelio Gómez- Ibanazca- La Feria- La Unión- La Villa- Urbanización Los Manzanos","",True
postal_185018,185018,1850,state_co_554,rural,"","Bruselas- Rochela Alta",True
postal_528567,528567,5285,state_co_955,rural,"","",True
postal_053837,053837,0538,state_co_298,rural,"","Balsas- Cabecera Municipal-  Cuervos-  Dantas-  Danticas-  El Arenal-  El Bizcocho-  El Brasil-  El Charco-  El Guadual-  El Totumito-  Falditas-  Farallones-  Fronteritas-  Guadualito-  La Cumbre-  La Estrella-  La Honda-  La Pradera-  Los Centros-  Maca",True
